id,created_at,date,time,username,name,tweet,language,hashtags
859318307010170882,2017-05-02 08:07:04+00:00,2017-05-02,08:07:04,westcoasteagles,West Coast Eagles,Nathan Vardy and Liam Duggan face fitness tests ahead of our clash with the Power.  Full @hbfhealth injury update:  https://t.co/x5rAoouyQ4  https://t.co/9JryPg7x4h,en,[]
859315233218859008,2017-05-02 07:54:51+00:00,2017-05-02,07:54:51,hbfhealth,HBF,Health tracker reveals WA suburbs with the highest health risks. How does your suburb rank?  https://t.co/f5IyegEmNs  https://t.co/IRQN1mijXl,en,[]
859301437418819584,2017-05-02 07:00:02+00:00,2017-05-02,07:00:02,mahlabagency,Mahlab,We are delighted that our client @hbfhealth has been announced as a finalist for CM Strategy of the Year at the Mumbrella Awards! 🎉🏆,en,[]
859301321190457345,2017-05-02 06:59:34+00:00,2017-05-02,06:59:34,hbfhealth,HBF,@Gabikate Hi Gabi I'm sorry to hear you haven't been able to reach anyone we have high wait times atm send us a DM we can help now  - Lauren,en,[]
859300039784411136,2017-05-02 06:54:29+00:00,2017-05-02,06:54:29,gabikate,Gabi Mills,.@hbfhealth Ok I'm giving up...29 minutes in. Ridiculous.,en,[]
859297063669964800,2017-05-02 06:42:39+00:00,2017-05-02,06:42:39,gabikate,Gabi Mills,Hey @hbfhealth I've been on hold for 17 minutes now and still nobody will take my call #bloodpressurerising,en,['bloodpressurerising']
859208122044260352,2017-05-02 00:49:14+00:00,2017-05-02,00:49:14,westcoasteagles,West Coast Eagles,@masto_bas our @hbfhealth injury update is released this afternoon.,en,[]
858984634805133313,2017-05-01 10:01:10+00:00,2017-05-01,10:01:10,matty_tisko,Matty T,@hbfhealth #40min on hold. C'mon team....this is unacceptable.  https://t.co/tOxDThv3IX,en,['40min']
858967958990708736,2017-05-01 08:54:54+00:00,2017-05-01,08:54:54,hbfhealth,HBF,Feeling run down or full of cold? HBF health members can get 15% off at Friendlies Pharmacies. Exclusions apply:  https://t.co/37EbNw59I3  https://t.co/sZSWkaZkxx,en,[]
858904297144147968,2017-05-01 04:41:56+00:00,2017-05-01,04:41:56,hbfhealth,HBF,@TomBlackburn_ Hi Tom we know the wait times atm are frustrating if you send us a DM instead we can help now - Lauren,en,[]
858902072208506880,2017-05-01 04:33:06+00:00,2017-05-01,04:33:06,tomblackburn_,Tom Blackburn,Come on @hbfhealth hire more staff or have a call back function. I've been on hold 40 minutes!!!!!,en,[]
857878700381044737,2017-04-28 08:46:35+00:00,2017-04-28,08:46:35,hbfhealth,HBF,Suffer from #gymtimidation 😳? @wtstablog shares her 5 steps to overcoming fitness phobia 👊:  https://t.co/M9rfoghMPF  https://t.co/kx4krW595R,en,['gymtimidation']
857849364684734464,2017-04-28 06:50:01+00:00,2017-04-28,06:50:01,hbfhealth,HBF,"@KateSmithers Hi Kate, thanks for your DM we've just replied now so we can help further - Lauren",en,[]
857802437603741696,2017-04-28 03:43:32+00:00,2017-04-28,03:43:32,katesmithers,Kate Smithers,"@hbfhealth hi, I've been on hold to HBF for almost an hour everyday this week, haven't talked to anyone. I've also emailed twice. Pls help",en,[]
857765871326040064,2017-04-28 01:18:14+00:00,2017-04-28,01:18:14,hbfhealth,HBF,WA's ambulance service is urging people to get a flu vaccination as it braces for a pandemic:  https://t.co/wcaM7h6e6L  https://t.co/9MUrClV3HD,en,[]
857652332808462337,2017-04-27 17:47:05+00:00,2017-04-27,17:47:05,expression17,Meghan Jupiter,Proud of our client @hbfhealth! @sureshotio  https://t.co/B7jDbO1ruv,en,[]
857527717759139841,2017-04-27 09:31:54+00:00,2017-04-27,09:31:54,hbfhealth,HBF,"Enjoy FREE Yoga, HIIT &amp; Pilates this Sunday with some of Perth’s best trainers @ #TheWellnessHIIT on #LeightonBeach:  https://t.co/HI7cJ7MysI  https://t.co/eH1ggsr1AE",en,"['thewellnesshiit', 'leightonbeach']"
857523940545011712,2017-04-27 09:16:54+00:00,2017-04-27,09:16:54,hbfhealth,HBF,@FilmviewOz We anticipate the locations will increase over the years thanks for your feedback we really appreciate &amp; I've passed it on to our team! 2/2,en,[]
857523457415827457,2017-04-27 09:14:58+00:00,2017-04-27,09:14:58,hbfhealth,HBF,@FilmviewOz We've selected a small group of Pharmacies to initially participate in offering  free flu vaccinations to our members 1/2,en,[]
857483029345779712,2017-04-27 06:34:20+00:00,2017-04-27,06:34:20,filmviewoz,Filmview,@hbfhealth  Very disappointing your 'local flu shot' offer only looks after your city customers. How about your rural customers? Poor effort,en,[]
857373954956075008,2017-04-26 23:20:54+00:00,2017-04-26,23:20:54,biaus,Business Insider Australia,Ex @NAB CEO Cameron Clyne is now heading a healthtech startup  https://t.co/U3V8GlQQQ9 #startupaus @nibhealthfunds @BupaAustralia @hbfhealth  https://t.co/alDr3C33dK,en,['startupaus']
857107913978118146,2017-04-26 05:43:45+00:00,2017-04-26,05:43:45,hbfhealth,HBF,@NadiaCollins the HBF Run shirts contribute to the atmosphere of WA’s largest community sporting event &amp; we see them used year-round all over Perth 2/2,en,[]
857107811142168580,2017-04-26 05:43:21+00:00,2017-04-26,05:43:21,hbfhealth,HBF,"@NadiaCollins Hi Nadia, ordering a shirt each year is optional you’re always welcome to wear any other fitness clothing or any shirt from previous years",en,[]
857075195558805504,2017-04-26 03:33:44+00:00,2017-04-26,03:33:44,hbfhealth,HBF,"@Enilyks_ Hi Enilyks we know the wait times are an issue &amp; we're working hard to fix it. If you send us a DM, we can help now - Lauren",en,[]
857072262662336513,2017-04-26 03:22:05+00:00,2017-04-26,03:22:05,enilyks_,Gamer Dad (Mike),@hbfhealth waiting again for 20min and counting. Didn't realise switching to save money came at the cost of customer service #noservice,en,['noservice']
857064770159104000,2017-04-26 02:52:19+00:00,2017-04-26,02:52:19,hbfhealth,HBF,"@madradish Unfortunately we're not able offer a callback option atm Molly, instead of waiting just send us a DM &amp; we can help now - Lauren",en,[]
857062928071008256,2017-04-26 02:45:00+00:00,2017-04-26,02:45:00,madradish,Molly,Waiting on hold to talk to someone at @hbfhealth. Agonising hold music with constant advertisements. How about a callback service? 😕,en,[]
856828656361984001,2017-04-25 11:14:05+00:00,2017-04-25,11:14:05,stefdesilva,Stefan K De Silva,@BigFootyEagles @WestCoastEagles @hbfhealth this is why Brophy isn't playing  https://t.co/a8QCWCC659,en,[]
856815008382152705,2017-04-25 10:19:51+00:00,2017-04-25,10:19:51,bigfootyeagles,BigFootyEagles,@RailMeansRail @WestCoastEagles @hbfhealth Well @Keyser1617 isn't.,en,[]
856814904468160513,2017-04-25 10:19:26+00:00,2017-04-25,10:19:26,bigfootyeagles,BigFootyEagles,@WestCoastEagles @hbfhealth And Rioli &amp; Lycett haven't moved either. Again. Both much longer term than initially reported. What's going on?,en,[]
856814668802912257,2017-04-25 10:18:30+00:00,2017-04-25,10:18:30,j0ecitizen,Joe,@BigFootyEagles @WestCoastEagles @hbfhealth Good times,en,[]
856812706099318784,2017-04-25 10:10:42+00:00,2017-04-25,10:10:42,bigfootyeagles,BigFootyEagles,"@WestCoastEagles @hbfhealth Plus Waterman at ""8 weeks"" for the fifth time in a row, and no mention of Watson. And Brophy didn't play either",en,[]
856811492070629377,2017-04-25 10:05:53+00:00,2017-04-25,10:05:53,davetortoise069,Dave Jansen,@WestCoastEagles @hbfhealth So there's at least 2 forced changes this week but will there be more? Would love some of these young kids on our list given a go now!,en,[]
856810591150718977,2017-04-25 10:02:18+00:00,2017-04-25,10:02:18,staci_kp,Staci,@WestCoastEagles @hbfhealth 😦,und,[]
856809139787321344,2017-04-25 09:56:32+00:00,2017-04-25,09:56:32,keyser1617,Keyser,@WestCoastEagles @hbfhealth And Watson in a moonboot on the weekend. How's he going? Or does he not exist anymore?,en,[]
856802398848798720,2017-04-25 09:29:45+00:00,2017-04-25,09:29:45,nobsmob,Nathan O'Byrne,@WestCoastEagles @hbfhealth ☹️😡,und,[]
856800035295469569,2017-04-25 09:20:21+00:00,2017-04-25,09:20:21,westcoasteagles,West Coast Eagles,"Two months for Cripps, but promising Jackson Nelson will also be sidelined by a fracture.  @hbfhealth update:  https://t.co/xTbKTRZ0vk  https://t.co/WyPUu2cWto",en,[]
856628896510464001,2017-04-24 22:00:18+00:00,2017-04-24,22:00:18,hbfhealth,HBF,"This #AnzacDay, head out for a walk and let quiet contemplation be your offering of remembrance. Find trails here:  https://t.co/DgSnnZQTEV  https://t.co/5RjaCTs07B",en,['anzacday']
856413290515243009,2017-04-24 07:43:34+00:00,2017-04-24,07:43:34,missfio,Lisa Fiorentino,@hbfhealth will do. Can see the policy listed but only basic info. Will DM now.,en,[]
856412397841657856,2017-04-24 07:40:01+00:00,2017-04-24,07:40:01,hbfhealth,HBF,@missfio Hi Lisa they should be listed in myHBF under current policies. If you need a Certificate of Currency just send us a DM - Lauren,en,[]
856408085983666177,2017-04-24 07:22:53+00:00,2017-04-24,07:22:53,missfio,Lisa Fiorentino,@hbfhealth how do I download a policy certificate for my home building insurance online???,en,[]
856327620069163009,2017-04-24 02:03:09+00:00,2017-04-24,02:03:09,matthewfellows,Matt Fellows,"@hbfhealth so for 2 weeks now every time I call it's the ""more than normal call volumes"" - time to recognise the new normal with more staff?",en,[]
856306864333635584,2017-04-24 00:40:40+00:00,2017-04-24,00:40:40,amber_116,Amber,@hbfhealth so over the crap service,en,[]
855677221712805888,2017-04-22 06:58:42+00:00,2017-04-22,06:58:42,johnmarteldj,John Martelli,@hbfhealth @LLLSWA That's fantastic news - well done!!,en,[]
855571869910671360,2017-04-22 00:00:04+00:00,2017-04-22,00:00:04,hbfhealth,HBF,"""We were on 20 painkillers a day, now we’re not on any.” - Twins Gary &amp; Peter on their @LLLSWA health journey. More:  https://t.co/0Lum7LoKAU  https://t.co/C9XL7b0ExT",en,[]
855342567453368321,2017-04-21 08:48:54+00:00,2017-04-21,08:48:54,enilyks_,Gamer Dad (Mike),@hbfhealth 35min and counting waiting on the phone. Really poor service #hbf #timesawasting,en,"['hbf', 'timesawasting']"
855312970611478530,2017-04-21 06:51:17+00:00,2017-04-21,06:51:17,hbfhealth,HBF,"@perth_atheist Sorry to hear you've been on hold Kevin, if you didn't manage to get through just send us a DM &amp; we can help now - Lauren",en,[]
854984077719486465,2017-04-20 09:04:23+00:00,2017-04-20,09:04:23,perth_atheist,Trump = LOSER,@hbfhealth is anyone at your call centre actually answering phones? Two days on a row I've given up after 20 minutes of terrible hold music.,en,[]
854937271207952384,2017-04-20 05:58:24+00:00,2017-04-20,05:58:24,hbfhealth,HBF,"Kids can try out an exoskeleton, race a Paralympian, see how a bionic eye works + more at @ScitechWA's 'Bionic Me'  https://t.co/Q2Af1xhNAU  https://t.co/1d0FU9SBJN",en,[]
854593869425426432,2017-04-19 07:13:50+00:00,2017-04-19,07:13:50,bigfootyeagles,BigFootyEagles,"@vishy_28 @WestCoastEagles @hbfhealth That shouldn't keep him off the field, Embley won a Norm Smith Medal with a dodgy throat 😉",en,[]
854592866915500032,2017-04-19 07:09:51+00:00,2017-04-19,07:09:51,vishy_28,Fold the Eagles,@BigFootyEagles @WestCoastEagles @hbfhealth I heard he drank his latte too fast and burned his throat.,en,[]
854591885528055808,2017-04-19 07:05:57+00:00,2017-04-19,07:05:57,stefdesilva,Stefan K De Silva,"@BigFootyEagles @WestCoastEagles @hbfhealth They know why he isn't playing, just not sharing it with us. We're good at being secretive.",en,[]
854588752974323712,2017-04-19 06:53:30+00:00,2017-04-19,06:53:30,bigfootyeagles,BigFootyEagles,"@WestCoastEagles @hbfhealth Is he injured? On personal leave? He's a listed player, just want some idea of where he's at that's all.",en,[]
854588312618582016,2017-04-19 06:51:45+00:00,2017-04-19,06:51:45,westcoasteagles,West Coast Eagles,@BigFootyEagles @hbfhealth unfortunately finding out v sharing are very different...,en,[]
854588037891637248,2017-04-19 06:50:40+00:00,2017-04-19,06:50:40,bigfootyeagles,BigFootyEagles,@WestCoastEagles @hbfhealth Ok. Are you able to find out?,en,[]
854587437837803520,2017-04-19 06:48:17+00:00,2017-04-19,06:48:17,westcoasteagles,West Coast Eagles,"@BigFootyEagles @hbfhealth mmmmm... sorry, we don't have an answer for you.",en,[]
854261335424614400,2017-04-18 09:12:28+00:00,2017-04-18,09:12:28,keyser1617,Keyser,@BigFootyEagles @WestCoastEagles @hbfhealth severe case of #partingtonsdisease,en,['partingtonsdisease']
854260449134526464,2017-04-18 09:08:57+00:00,2017-04-18,09:08:57,bigfootyeagles,BigFootyEagles,@WestCoastEagles @hbfhealth And will Franky be back this week? #twentyquestions,en,['twentyquestions']
854258264862736385,2017-04-18 09:00:16+00:00,2017-04-18,09:00:16,bigfootyeagles,BigFootyEagles,"@WestCoastEagles @hbfhealth Also, Bayok hasn't played at any level for a couple of weeks, what's the story with him?",en,[]
854257541705900033,2017-04-18 08:57:23+00:00,2017-04-18,08:57:23,westcoasteagles,West Coast Eagles,Details on Sam Mitchell's ankle in our @hbfhealth injury update:  https://t.co/yahHx2fgRh  https://t.co/MSib96Xhzf,en,[]
854254463896371200,2017-04-18 08:45:10+00:00,2017-04-18,08:45:10,freodockers,Fremantle Dockers,Michael Apeness is on track to return to main training by the end of next week.  Full @hbfhealth injury update:  https://t.co/k6mfMNwzzB  https://t.co/2kisUk0SYB,en,[]
854173137910382592,2017-04-18 03:22:00+00:00,2017-04-18,03:22:00,hbfhealth,HBF,"@Amber_116 That's disappointing to hear Amber &amp; definitely not the service we want to offer our members, send us a DM &amp; we can chat - Lauren",en,[]
854172315734597633,2017-04-18 03:18:44+00:00,2017-04-18,03:18:44,amber_116,Amber,"@RayCapo79 @hbfhealth yep, I was on hold for 40 minutes too and then they were rude to me.",en,[]
853557333359812608,2017-04-16 10:35:01+00:00,2017-04-16,10:35:01,westcoasteagles,West Coast Eagles,We'll have more on Tuesday in our @hbfhealth injury update.  https://t.co/OBs8fpRJKY,en,[]
852827404179394561,2017-04-14 10:14:32+00:00,2017-04-14,10:14:32,joshua16163203,Joshua,@hbfhealth Thanks for your reply Domenic!  I was worried they were discontinued!,en,[]
852683344840015873,2017-04-14 00:42:06+00:00,2017-04-14,00:42:06,3tomatoesshort,WearyBonnie,"@hbfhealth little late for April Fools, isn't it? :D Tea blasphemy!",en,[]
852680355936993281,2017-04-14 00:30:13+00:00,2017-04-14,00:30:13,carolynlbond,Carolyn Bond,Whitecoat aids access to health providers? but lists nbrs for hospital staff unavailable to public @BupaAustralia @hbfhealth @nibhealthfunds,en,[]
852657659316768769,2017-04-13 23:00:02+00:00,2017-04-13,23:00:02,hbfhealth,HBF,"Dr Vuong at the University of Newcastle, NSW confirms microwaving your #tea gives the best health benefits and taste  https://t.co/O28kv9qQRK  https://t.co/wsqElhtzvi",en,['tea']
852506706756214785,2017-04-13 13:00:12+00:00,2017-04-13,13:00:12,shaynelibby,Shayne Libby,OracleMktgCloud: .hbfhealth is a finalist for the #MarkieAwards People's Choice Award: Best Video Submission. Vote…  https://t.co/7igY3MkGAY,en,['markieawards']
852428667858731008,2017-04-13 07:50:06+00:00,2017-04-13,07:50:06,hbfhealth,HBF,Have a 'cracking' #Easter and stay safe this #longweekend. We’ll be back to answer your queries from Tuesday 18th April.  https://t.co/yfHwkGxmqE,en,"['easter', 'longweekend']"
852414174760124416,2017-04-13 06:52:31+00:00,2017-04-13,06:52:31,hbfhealth,HBF,"@RayCapo79  Hi Ray, firstly sorry about my delay in getting back to you. If you can send me a DM I’m happy to help you now – Domenic",en,[]
852100539999563776,2017-04-12 10:06:14+00:00,2017-04-12,10:06:14,hbfhealth,HBF,"With #flu season upon us, here are our 6 top tips to help protect yourself. #influenza  https://t.co/I4dElBErl7",en,"['flu', 'influenza']"
852021156991213568,2017-04-12 04:50:48+00:00,2017-04-12,04:50:48,hbfhealth,HBF,"@Mojo_Sexy_Pants  Hi Mojo, I'm really sorry about the hold times you have experienced. Feel free to send me a DM so I can help - Domenic",en,[]
852020316016590848,2017-04-12 04:47:27+00:00,2017-04-12,04:47:27,hbfhealth,HBF,"@bbolt_ Hi bbolt, sorry about the delay in getting back to you. I'm happy the you were able to get in touch with us - Domenic",en,[]
852016698286723074,2017-04-12 04:33:05+00:00,2017-04-12,04:33:05,bbolt_,Beth Bolt,.@hbfhealth All good - answered at 36 mins in ✌🏼,en,[]
852011792159002625,2017-04-12 04:13:35+00:00,2017-04-12,04:13:35,bbolt_,Beth Bolt,"Hey @hbfhealth, out of interest; what's your average wait time at the moment on member enquiry calls? Approaching 25 mins and need to know..",en,[]
852008244188856321,2017-04-12 03:59:29+00:00,2017-04-12,03:59:29,mojo_sexy_pants,Mike,@hbfhealth 35 minutes and the fork wont fit. SOMEBODY HELP ME!!!!!! #moreannoyingthanmyexwife,en,['moreannoyingthanmyexwife']
852006575413657601,2017-04-12 03:52:51+00:00,2017-04-12,03:52:51,mojo_sexy_pants,Mike,@hbfhealth 30 minutes of annoying sounds. Please answer soon or I'm going to puncture my eardrums with a fork to make it stop.,en,[]
852004251886772224,2017-04-12 03:43:37+00:00,2017-04-12,03:43:37,mojo_sexy_pants,Mike,@hbfhealth You lot need to change that bloody annoying and repetitive rubbish you put people through when they're on hold. 20 min so far...,en,[]
851734397317292032,2017-04-11 09:51:19+00:00,2017-04-11,09:51:19,freodockers,Fremantle Dockers,Get the latest on Fremantle's injury list in our @hbfhealth injury update. 📝 -  https://t.co/EFaaA3og8H #foreverfreo  https://t.co/ScVEGJrI28,en,['foreverfreo']
851719220802998274,2017-04-11 08:51:01+00:00,2017-04-11,08:51:01,bigfootyeagles,BigFootyEagles,"@WestCoastEagles @hbfhealth Hi guys, good news on Rioli, Lycett this week. Any update on Bayok who didn't play on the weekend?",en,[]
851718262945533953,2017-04-11 08:47:12+00:00,2017-04-11,08:47:12,westcoasteagles,West Coast Eagles,Jack Darling will be given every opportunity to prove his fitness.  Here's this week's @hbfhealth injury report:  https://t.co/c97BpkkJ4J  https://t.co/ajQJuBRdCX,en,[]
851688650819514368,2017-04-11 06:49:32+00:00,2017-04-11,06:49:32,hbfhealth,HBF,"@ashleighmay__ Hi Ashleigh, I'm really sorry about the hold time you have experienced. I'm happy to help now, send a DM when ready -Domenic",en,[]
851610355734167553,2017-04-11 01:38:25+00:00,2017-04-11,01:38:25,hbfhealth,HBF,A surprising new cycling therapy is helping pause and even reverse the effects of #Parkinsons.  https://t.co/YNv6spHRib #UniteForParkinsons  https://t.co/C3mUP9npxq,en,"['parkinsons', 'uniteforparkinsons']"
851358463712124928,2017-04-10 08:57:29+00:00,2017-04-10,08:57:29,hbfhealth,HBF,Wondering what to do with the kids this #EasterHolidays? HBF health members can get discounted family movie tickets. Head to MyHBF for more.  https://t.co/8fHEJFTxL5,en,['easterholidays']
851357497902288896,2017-04-10 08:53:39+00:00,2017-04-10,08:53:39,hbfhealth,HBF,"@Joshua16163203 Hi Joshua, sorry about the wait. The supplier who provide the tickets have currently run out. Will be available soon Domenic",en,[]
851284530199527424,2017-04-10 04:03:42+00:00,2017-04-10,04:03:42,hbfhealth,HBF,We're pleased to announce the appointment of John Van der Wielen as HBF's new Managing Director and CEO. More here:  https://t.co/vc4YWkk3dc  https://t.co/dm32N6rMuI,en,[]
849961534423838720,2017-04-06 12:26:35+00:00,2017-04-06,12:26:35,joshua16163203,Joshua,"@hbfhealth Hello HBF, I was just wonder when the downloadable adult Hoyts tickets are coming back? You only have mailout ones.",en,[]
849801510053527554,2017-04-06 01:50:43+00:00,2017-04-06,01:50:43,hbfhealth,HBF,"@brooke_land Hi Brooke, we have just replied to your DM - Domenic",en,[]
849774056177979392,2017-04-06 00:01:37+00:00,2017-04-06,00:01:37,brooke_land,Brooke Hunter,@hbfhealth I have tried to call your lines simply to switch a cover I have. I have waited over an hour on both occasions. Please help!,en,[]
849570823983644673,2017-04-05 10:34:03+00:00,2017-04-05,10:34:03,dani_s75,💛💙Dani💙💛,Thanks @hbfhealth for the free fitness classes #HBF #Perth #Perthfitness #eightweeks  https://t.co/4TWOIkMfwf,en,"['hbf', 'perth', 'perthfitness', 'eightweeks']"
849508145487597569,2017-04-05 06:24:59+00:00,2017-04-05,06:24:59,mickpaskos,Mick Paskos,It appears @hbfhealth auto-disconnects you after keeping you on hold for 29 minutes. Enough to make one feel ill. Do my Extras covers this?,en,[]
849503174738272256,2017-04-05 06:05:14+00:00,2017-04-05,06:05:14,mickpaskos,Mick Paskos,"Here we go again, doing a Blondie (Hanging on the Telephone) with @hbfhealth. 16 mins and counting. Last time was told this was a one-off.",en,[]
849502402311008258,2017-04-05 06:02:10+00:00,2017-04-05,06:02:10,hbfhealth,HBF,"@Carmel_g19 Hi Carmel, thanks for picking that up. We have staff in training - Domenic",en,[]
849500434536566785,2017-04-05 05:54:21+00:00,2017-04-05,05:54:21,carmel_g19,Carmel 💋👑,@hbfhealth Tanning?? 🤔🤔🤔,en,[]
849433847624335360,2017-04-05 01:29:45+00:00,2017-04-05,01:29:45,hbfhealth,HBF,"@MichelleSaleeba Hi Michelle, sorry about the hold times you experienced. Feel free to DM me so I can help now - Domenic",en,[]
849433133112078337,2017-04-05 01:26:55+00:00,2017-04-05,01:26:55,freodockers,Fremantle Dockers,Be a part of the @hbfhealth Freo Dockers dash at @DomainStadium!   Enter now for your chance to win:  https://t.co/k1jbRqFg3C #foreverfreo  https://t.co/G6BKosMRC2,en,['foreverfreo']
849201287677714432,2017-04-04 10:05:39+00:00,2017-04-04,10:05:39,ready1976,⚓️ Chris Read ⚓️,@RayCapo79 @freodockers @hbfhealth Had to do it. He'll come good M8!,en,[]
849197942791479296,2017-04-04 09:52:21+00:00,2017-04-04,09:52:21,jb_1050,Hey jude ⚓️⚓️💜 16,@Ready1976 @freodockers @hbfhealth According to Hagdorn HB has a tear in his calf how true that is who would know seeing as he has so much hate for us,en,[]
849197504545529857,2017-04-04 09:50:37+00:00,2017-04-04,09:50:37,ready1976,⚓️ Chris Read ⚓️,@freodockers @hbfhealth Wouldv got same answer anyway..Harley's rehabbing well &amp; we hope to see him in full training soon. It's at the exciting stage! #allrehearsed,en,['allrehearsed']
849191957943304193,2017-04-04 09:28:34+00:00,2017-04-04,09:28:34,nostuforyou,Stuart 💉💉💉,@freodockers @hbfhealth No comment on Harley Bennell? The media were stating this morning that he re-injured his calf.,en,[]
849189211731140608,2017-04-04 09:17:39+00:00,2017-04-04,09:17:39,freodockers,Fremantle Dockers,Apeness is up and running and Ballantyne is progressing well in our latest @hbfhealth injury update &gt;&gt;  https://t.co/i0AVMjFQA2 #foreverfreo  https://t.co/p9mnUoEAbt,en,['foreverfreo']
849187125937356800,2017-04-04 09:09:22+00:00,2017-04-04,09:09:22,hbfhealth,HBF,Can you beat the Running Man in the @freodockers Dash? Enter here for your chance to prove it at Saturday's game:  https://t.co/PFoyrtEozt  https://t.co/C4J4FhJRmD,en,[]
849170285253218304,2017-04-04 08:02:27+00:00,2017-04-04,08:02:27,westcoasteagles,West Coast Eagles,@vishy_28 @Keyser1617 @hbfhealth We're Rioli hopeful he's back before the break.,en,[]
849169029965135877,2017-04-04 07:57:28+00:00,2017-04-04,07:57:28,vishy_28,Fold the Eagles,@WestCoastEagles @Keyser1617 @hbfhealth willie or won't he return by mid season?,en,[]
849168248947957760,2017-04-04 07:54:21+00:00,2017-04-04,07:54:21,westcoasteagles,West Coast Eagles,"@Keyser1617 @hbfhealth they're pretty cautious with the time frames, but we agree, it would be great if Willie were available this week!",en,[]
849166169550462976,2017-04-04 07:46:06+00:00,2017-04-04,07:46:06,keyser1617,Keyser,@WestCoastEagles @hbfhealth Rioli was 8 weeks away 8 weeks ago. Still 8 weeks after being listed at 5 last week. Seems the opposite of good news to me,en,[]
849164595126165504,2017-04-04 07:39:50+00:00,2017-04-04,07:39:50,westcoasteagles,West Coast Eagles,It's good news for our recovering Eagles!  Read the details in our @hbfhealth injury update:  https://t.co/H16erQvN3l  https://t.co/lGL2jmZGIT,en,[]
848825095418150916,2017-04-03 09:10:47+00:00,2017-04-03,09:10:47,hbfhealth,HBF,Join @BrantGarvey's 'Team NoXcuses' and help create the biggest @hbfrun team. Plus HBF members get 20% off entry:  https://t.co/Co4j5AAarq  https://t.co/K7O9CURoqR,en,[]
848812769281417222,2017-04-03 08:21:49+00:00,2017-04-03,08:21:49,hbfhealth,HBF,"@Carmel_g19 Hi Carmel, we do have new staff in tanning to help battle the ques. Next time should be a better experiance for you - Domenic",en,[]
848792580137525248,2017-04-03 07:01:35+00:00,2017-04-03,07:01:35,carmel_g19,Carmel 💋👑,@hbfhealth I was finally able to speak to someone. But I'm unhappy about having to wait so long for something that was resolved in 2 minutes.,en,[]
848791893324341248,2017-04-03 06:58:51+00:00,2017-04-03,06:58:51,hbfhealth,HBF,"@Carmel_g19  Hi Carmel, I am so sorry about the hold times you have experienced. Feel free to DM me now so I can help - Domenic",en,[]
847965004435529730,2017-04-01 00:13:06+00:00,2017-04-01,00:13:06,teepee72,Tania ⚓️,@hbfrun @hbfhealth #aprilfoolsday,und,['aprilfoolsday']
847737004313853952,2017-03-31 09:07:06+00:00,2017-03-31,09:07:06,mrbuzzlightfoot,Buzz Lightfoot,@hbfhealth 45 minutes on hold and still no answer. Next time I try and do get through I will be cancelling my membership.,en,[]
847707587256532992,2017-03-31 07:10:13+00:00,2017-03-31,07:10:13,ryan_aus86,Ryan,@hbfhealth Hey guys when is your chat open on website?,en,[]
847647382141521921,2017-03-31 03:10:59+00:00,2017-03-31,03:10:59,hbfhealth,HBF,"@hayleyroman We're having a busy day Hayley, thanks for your patience with the wait, we really appreciate it! - Lauren",en,[]
847646267287101440,2017-03-31 03:06:33+00:00,2017-03-31,03:06:33,hayleyroman,Hayley Roman,@hbfhealth must be under the pump with April premiums hike. 33 minutes on hold before I got through!,en,[]
847604280185954304,2017-03-31 00:19:42+00:00,2017-03-31,00:19:42,space3ed,Spacecubed,Great discussion about Digital Health at #YOLK with @healthengine  @drmarcustan @hbfhealth @HatchdDigital #Perth  https://t.co/nnDiVHwQm9,en,"['yolk', 'perth']"
847595248284872704,2017-03-30 23:43:49+00:00,2017-03-30,23:43:49,whstraining,TapIntoSafety,Attending @HatchdDigital #Yolk breakfast talking #health digital disruption panel @resapphealth @healthengine @hbfhealth @ChazGunningham,en,"['yolk', 'health']"
847340827802083328,2017-03-30 06:52:50+00:00,2017-03-30,06:52:50,theducks,Alex McDuckson 🦆,"@hbfhealth seriously, three people who have arrived after I did and took numbers have been seen before me",en,[]
847338005958320128,2017-03-30 06:41:38+00:00,2017-03-30,06:41:38,theducks,Alex McDuckson 🦆,@hbfhealth it's happening again - I'm in your William Street storefront and people who have got here after me are getting served first! 😡,en,[]
847303448311734273,2017-03-30 04:24:18+00:00,2017-03-30,04:24:18,hbfhealth,HBF,New Ombudsman figures show not-for-profit health fund members get more for their money:  https://t.co/hBesFSS9XK,en,[]
847273507054473218,2017-03-30 02:25:20+00:00,2017-03-30,02:25:20,hbfhealth,HBF,"@Mattiegeesus Hi Mattie, speech therapy isn't included with the Smart Saver, if you send us a DM we can look at other options - Lauren",en,[]
847263204837212160,2017-03-30 01:44:24+00:00,2017-03-30,01:44:24,mattiegeesus,Mattie G,"@hbfhealth Hi, I have Smart Saver Twin Pack for my family. Is speech therapy included in policy for child?",en,[]
847011270612148224,2017-03-29 09:03:18+00:00,2017-03-29,09:03:18,hbfhealth,HBF,@joshtaylor Hi Josh if you haven't managed to get through just send us a DM and we can help now - Lauren,en,[]
847004455979667456,2017-03-29 08:36:13+00:00,2017-03-29,08:36:13,joshtaylor,Josh Taylor,"@hbfhealth Been on hold for 32 mins, anything wrong?",en,[]
846910373638815744,2017-03-29 02:22:22+00:00,2017-03-29,02:22:22,hbfhealth,HBF,@EVarakova We have high wait times atm if you haven't managed to get through just send us a DM and we can help now - Lauren,en,[]
